DATAFLOW,LAST UPDATE,freq,s_adj,indic,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2012-04,675.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2012-05,604.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2012-06,702.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2012-07,898.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2012-08,1149.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2012-09,727.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2012-10,1090.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2012-11,1090.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2012-12,1009.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2013-01,1073.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2013-02,960.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2013-03,880.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2013-04,595.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2013-05,394.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2013-06,548.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2013-07,828.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2013-08,810.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2013-09,936.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2013-10,1030.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2013-11,975.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2013-12,1543.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2014-01,1275.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2014-02,1112.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2014-03,921.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2014-04,868.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2014-05,556.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2014-06,305.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2014-07,1283.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2014-08,691.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2014-09,421.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2014-10,763.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2014-11,956.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2014-12,1355.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2015-01,1353.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2015-02,1164.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2015-03,992.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2015-04,561.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2015-05,752.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2015-06,942.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2015-07,1727.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2015-08,1469.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2015-09,1721.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2015-10,1664.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2015-11,1843.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2015-12,1956.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2016-01,1938.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2016-02,1100.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2016-03,1071.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2016-04,1158.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2016-05,892.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2016-06,630.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2016-07,856.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2016-08,831.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2016-09,1298.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2016-10,1241.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2016-11,1149.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2016-12,1653.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2017-01,1836.679,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2017-02,1674.044,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2017-03,1143.716,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2017-04,1053.711,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2017-05,1219.602,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2017-06,1623.896,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2017-07,1425.543,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2017-08,805.610,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2017-09,601.384,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2017-10,1137.385,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2017-11,1129.283,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2017-12,1421.146,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2018-01,1225.538,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2018-02,1068.915,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2018-03,866.917,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2018-04,651.182,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2018-05,729.401,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2018-06,900.230,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2018-07,815.006,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2018-08,965.264,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2018-09,749.163,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2018-10,1218.448,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2018-11,1147.279,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2018-12,1236.068,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2019-01,1285.242,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2019-02,857.836,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2019-03,1039.475,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2019-04,879.431,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2019-05,630.856,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2019-06,780.778,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2019-07,1338.961,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2019-08,733.618,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2019-09,842.234,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2019-10,846.098,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2019-11,663.222,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2019-12,1128.462,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2020-01,1692.568,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2020-02,1320.708,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2020-03,1218.885,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2020-04,1106.025,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2020-05,1003.786,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2020-06,714.499,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2020-07,1086.061,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2020-08,739.738,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2020-09,772.450,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2020-10,1164.600,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2020-11,1220.868,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2020-12,1327.863,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2021-01,1176.257,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2021-02,865.834,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2021-03,1160.383,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2021-04,1450.327,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2021-05,1150.662,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2021-06,849.149,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2021-07,1094.379,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2021-08,1227.308,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2021-09,1459.550,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2021-10,1700.160,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2021-11,1537.850,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2021-12,1481.123,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2022-01,1649.203,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2022-02,1631.990,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2022-03,1540.204,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2022-04,1703.391,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2022-05,1546.755,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2022-06,1028.689,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2022-07,1131.935,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2022-08,1042.083,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2022-09,1155.212,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-IEL-GWH,CZ,2022-10,1561.309,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2008-01,32578.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2008-02,30605.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2008-03,33815.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2008-04,31546.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2008-05,35360.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2008-06,34056.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2008-07,30857.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2008-08,21210.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2008-09,22611.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2008-10,28260.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2008-11,29717.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2008-12,33044.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2009-01,25856.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2009-02,28034.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2009-03,23753.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2009-04,21054.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2009-05,33033.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2009-06,32378.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2009-07,39965.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2009-08,31336.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2009-09,25822.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2009-10,31993.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2009-11,37614.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2009-12,38048.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2010-01,32838.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2010-02,30810.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2010-03,31940.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2010-04,28278.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2010-05,26268.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2010-06,23740.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2010-07,22182.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2010-08,23789.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2010-09,24255.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2010-10,28480.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2010-11,29401.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2010-12,22560.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-01,37814.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-02,34873.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-03,35454.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-04,39434.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-05,33566.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-06,22700.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-07,23964.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-08,14984.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-09,13977.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-10,27689.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-11,35284.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-12,35701.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-01,31875.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-02,55745.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-03,53796.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-04,49669.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-05,23075.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-06,19715.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-07,25488.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-08,25488.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-09,18400.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-10,24634.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-11,15502.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-12,27066.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2013-01,19351.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2013-02,27469.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2013-03,130823.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2013-04,122968.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2013-05,120375.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2013-06,118837.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2013-07,128459.000,
